Datetime,wind_U_W6,wind_V_W6,pressure_W6,wind_U_W9,wind_V_W9,pressure_W9,wind_U_W10,wind_V_W10,pressure_W10,wind_U_OSC2_1,wind_V_OSC2_1,pressure_OSC2_1,wind_U_SCS_500,wind_V_SCS_500,pressure_SCS_500,wind_U_Singapore,wind_V_Singapore,pressure_Singapore,WL
2006-04-05 20:00:00.000,-4.85011771808944,0.419719976909742,100853.445429211,-2.27283576589409,4.24552341431086,100947.193477904,-1.62740788175929,-2.75548780382288,101015.433656516,0.246085606346347,-3.85873646906628,100762.719489883,-2.50470362339284,-2.60216964178693,100766.093171897,0.771841550909132,-2.8072681089091,100781.130226661,0.77
2006-04-05 21:00:00.000,-5.01795543897499,-0.00893970732995752,100856.825836792,-2.22298544941545,3.75946291337825,100960.298236193,-1.96216272304036,-3.29881232066376,101036.292799047,0.207175023828652,-3.58295809641432,100761.465199948,-2.2329306733815,-2.27413427541419,100761.990256385,0.710751503806482,-2.71973051486468,100785.587035788,0.611
2006-04-05 22:00:00.000,-4.99295833160906,-0.80954724630923,100885.818161269,-1.95871871145638,3.62481101784962,101027.330489028,-2.87397114786306,-2.98931504256368,101106.580068438,-0.880572496441281,-3.31693671093214,100809.386453649,-2.13662009639174,-1.6008150291405,100832.663900174,-0.442371773828568,-2.98340758385561,100803.508297804,0.301
2006-04-05 23:00:00.000,-5.23272650430271,-0.920927235777949,100943.193727778,-1.9503102243395,3.5750007638126,101062.920749851,-3.38619919071218,-2.71185823157969,101178.191727831,-1.35362025244291,-3.62227301530435,100811.765915438,-1.95728315992804,-1.64001619625005,100859.62855663,-0.797822461906725,-3.43014199236799,100798.863437659,-0.061
2006-04-06 00:00:00.000,-5.49239033387945,-0.66751221386747,100999.198858781,-1.9521120430074,3.46881187059084,101133.44131964,-3.97069177072673,-2.39690725694922,101241.667848641,-1.58752094510546,-3.66704036820102,100877.634582477,-1.97139764103861,-1.6061463878674,100899.973892506,-0.84140262289715,-3.42561877322284,100890.350257921,-0.4
2006-04-06 01:00:00.000,-5.56585122083239,-0.406433431213732,101048.930440579,-2.07343449997952,3.48140127545734,101167.947373842,-4.21830408189653,-2.16648857853991,101285.420018349,-1.72720556436842,-3.58582779852308,100940.736433482,-2.2138346107025,-1.73002207593359,100957.414709687,-0.521360815623714,-3.35750441433114,100955.096223422,-0.684
2006-04-06 02:00:00.000,-5.28425115417943,-0.324175732569403,101068.238354149,-2.04400479507044,3.56843237866486,101206.978812201,-4.08918435740241,-1.83790336258344,101307.272453382,-1.54292679435484,-3.4279941825412,100987.403397248,-2.39649260154515,-1.97745984272909,100996.226072646,-0.166882898996236,-3.19253995139029,101004.87332789,-0.849
2006-04-06 03:00:00.000,-5.15059315152893,-0.191337213019555,101048.747715845,-2.11067208578284,3.61714790184392,101186.756001747,-4.11150134682115,-1.47659596744458,101294.501549791,-1.37329414247995,-3.23658505188682,101011.825160105,-2.13329904201278,-2.26441238597102,100998.351456808,0.146738616702717,-2.50634099989927,101029.921723489,-0.936
2006-04-06 04:00:00.000,-5.13681923522525,-0.107546762226575,101051.823582202,-2.22298544941545,3.53723254921311,101149.32730361,-3.90958572827066,-1.50113760183137,101248.573596508,-1.0884599344993,-3.19640922236416,100953.371560036,-1.96032745977542,-2.70440628560865,100975.803903089,0.632151570591607,-1.69721691634587,100973.261951762,-0.888
2006-04-06 05:00:00.000,-5.35975262132551,0.289436044274315,100983.636802259,-2.32749093215381,3.48359073717325,101096.38973685,-3.56579781984392,-2.21216328698199,101156.102794584,-0.723618573701367,-3.43947299097625,100911.445074407,-1.92102831629109,-3.28960130822006,100947.212865709,1.0632838775326,-0.245795714180863,100915.755950455,-0.735
2006-04-06 06:00:00.000,-5.07815255467255,1.14011348677622,100933.752949849,-2.57794372699229,3.49344331489486,101061.977961485,-3.32987536027441,-3.25518274842058,101112.25602559,-0.706130671446223,-3.63317788331764,100805.34690224,-1.54159785349522,-3.59819289570647,100854.213447417,0.962893863822514,0.503994377056715,100786.301629656,-0.526
2006-04-06 07:00:00.000,-4.29150889021807,0.892318556077469,100850.369562853,-2.89206078143001,3.18035028951934,101005.882053698,-3.35538049103868,-3.92462399752692,101052.611175857,-0.89937199136556,-3.75542719315087,100714.724454421,-1.2092156610679,-3.75280229878655,100754.967247849,0.0109397221879102,-1.35903976731714,100732.011300757,-0.3
2006-04-06 08:00:00.000,-3.88747401197686,0.224038619265159,100818.362280263,-3.29386634437233,2.49121721443582,100963.880831985,-3.44996201762286,-4.31115473911886,101020.116321166,-0.842536309036344,-3.90149503048682,100646.236534871,-1.23052575999955,-3.92654187141609,100703.44054312,-0.460076214230928,-2.57179464164676,100655.549756833,-0.067
2006-04-06 09:00:00.000,-4.58586258307814,-0.544381124592419,100818.575459119,-3.69326948242411,2.16444005333585,100923.812326423,-3.62424707784538,-4.43863489551691,101018.08243652,-0.822643820221118,-4.13681060340525,100580.16496799,-1.37111706204207,-4.16613940478968,100621.012600834,-0.189840305232263,-2.57472143050539,100585.14345569,0.121
2006-04-06 10:00:00.000,-5.13783952532182,-0.036018328622811,100819.824078136,-4.72390976046449,2.31606027716281,100935.550041582,-3.92499507810741,-4.35546602342835,100996.561098988,-1.73879129961245,-4.67746248069589,100591.213786684,-1.70682030884835,-4.05386726218792,100635.631547549,-1.1137786290873,-3.27103110714441,100591.217503572,0.275
2006-04-06 11:00:00.000,-4.56800750638819,0.101418447372992,100856.825836792,-5.16475472787803,2.4441437875437,100965.059317443,-4.05942837151076,-4.19185512751641,101058.050634794,-1.42925542969641,-4.67746248069589,100612.924069827,-1.81198703084866,-4.14042343916581,100660.618672654,-0.927784727717458,-4.40609304086318,100637.045536661,0.359
2006-04-06 12:00:00.000,-4.65269158440339,-0.153018409303253,100878.113268315,-5.37796993691319,2.20385036422228,101047.647578319,-4.16144889456784,-4.09846057443335,101114.857505951,-1.50948118129188,-4.62236420020767,100713.74684609,-1.83910897494348,-4.19436424510856,100737.982656154,0.330592420881075,-3.48388847868098,100747.111797503,0.387
2006-04-06 13:00:00.000,-4.69248289816958,0.427383737653003,100939.508778973,-5.79419004919873,2.03471444666803,101098.511010674,-4.25443635047925,-4.15027069147213,101145.271176353,-1.62861751540505,-4.18129098609106,100825.415541204,-1.8169686124171,-3.94786730632369,100816.418572535,1.95979004647849,-2.9935183090036,100860.205679734,0.365
2006-04-06 14:00:00.000,-4.78430900686076,0.651676468739091,101010.192796949,-5.89389068215601,1.64006397237476,101151.448577434,-4.38993235766444,-4.55929793125197,101212.200171097,-1.35055986954826,-3.7803936014971,100927.031471396,-1.96088096883858,-3.44734680466891,100916.274664949,2.66427113106032,-2.61516433109734,100967.112683473,0.315
2006-04-06 15:00:00.000,-4.80726553403356,0.297099805017575,101081.181356148,-5.89088765104284,1.41126522306189,101211.45705694,-4.64020145328886,-4.7256356754291,101254.959048303,-0.643611420884085,-3.4520996802548,100956.654848395,-2.37103118463981,-3.2199800354335,100958.763866589,3.05337971133198,-1.97685828820204,101008.465102334,0.275
2006-04-06 16:00:00.000,-4.97969456035367,-0.312935550145954,101042.504620763,-6.02061859513184,1.42823355136021,101174.735450078,-4.89790954538618,-4.81016797165027,101199.996863221,-0.0942726912943855,-3.40073201250797,100979.656312354,-2.87859899555712,-3.26482617060683,100977.689026433,3.15960635374614,-1.4252916242079,101026.499194961,0.281
2006-04-06 17:00:00.000,-5.62604833652995,-0.872390084403966,101031.876132063,-6.26086108418554,1.20655055262405,101138.862352745,-4.63860738261609,-5.02695240873358,101177.387633902,0.419653036228648,-3.25982963896779,100961.856462539,-3.27961631181622,-2.63760749685397,100920.525433274,3.52828673355353,-0.811198107324886,101004.685276872,0.349
2006-04-06 18:00:00.000,-6.1071151170621,-0.779914038101957,100950.198175919,-6.54975267727262,0.96297293672877,101066.691903315,-4.46857317752095,-5.11080299288845,101111.688429875,0.694213101634403,-3.060098372198,100919.044595779,-3.32085273702161,-1.80121139540454,100858.242436524,3.68743214288464,-1.06503052288224,100955.679181578,0.457
2006-04-06 19:00:00.000,-6.15047744616627,-0.457525169502134,100894.253953161,-6.69149574581431,1.11678262227163,101017.996884203,-4.481857099794,-5.11012128082215,101043.76614263,1.25557476402451,-2.68187163426325,100833.144180658,-2.99788019866801,-1.25051339984953,100781.72860669,3.61311240405275,-1.2699057429862,100866.63702455,0.572
2006-04-06 20:00:00.000,-6.28821660920304,-0.216883082163757,100878.874621373,-6.65005391645254,1.20490845633712,100987.639098812,-4.61894717765196,-4.9785508520263,101023.379996528,1.90065975846112,-2.02270105988077,100772.864482007,-2.50774792324022,-1.08775015401066,100742.048608464,3.24404291566509,-1.47185417423152,100799.446395815,0.635
2006-04-06 21:00:00.000,-5.81123098905717,0.671602246671569,100892.548522309,-6.51311569769193,0.958046647867966,101024.077869165,-4.96167237229686,-4.81425824404806,101053.793666931,2.23664608053807,-1.62811701992609,100747.834019623,-2.18477538488662,-0.821809436339456,100697.80365469,3.30143643125516,-1.04374478572859,100774.680076743,0.605
2006-04-06 22:00:00.000,-6.78917904661828,-0.0784244714021854,100993.321213167,-6.6038072373097,0.0532515937670476,101109.824471068,-5.16837020286564,-5.34122167129776,101097.829634497,0.776187643455389,-1.02662745792971,100784.355991266,-2.82878317987276,-0.694797654904503,100814.200780366,1.4977236074059,-0.490847763162343,100770.430123736,0.509
2006-04-06 23:00:00.000,-6.55961377489032,0.122366060071237,101004.924233782,-6.84404972636341,-0.335377860807454,101153.428433003,-5.25657544675875,-5.64799210113264,101184.198782483,-0.0617014733441805,-1.26050817979376,100823.183642937,-2.70452039519344,-0.356413180414837,100805.403538095,1.20764316081338,-1.03416620400944,100821.542390431,0.347
2006-04-07 00:00:00.000,-6.99017619564232,-0.640433592574617,101038.0583189,-7.11432252654882,-0.0814003017615827,101219.046503288,-5.45317749640001,-5.66435319072383,101278.041274052,-0.245105848244999,-1.21401900563183,100889.365882459,-2.42831937267683,-0.296827406408316,100862.64105766,1.06406209469314,-1.24862000583254,100910.189640321,0.096
2006-04-07 01:00:00.000,-7.22994436833597,-0.375267470857806,101094.55071586,-7.31672682357657,0.11838807981545,101276.085199441,-5.70716609026088,-5.72775241288971,101331.064173775,0.360849964895727,-0.657296796532131,101010.478642968,-2.27361358952373,-0.309998998557126,100948.820765031,1.14888776519236,-1.06370016431014,101036.183822388,-0.171
2006-04-07 02:00:00.000,-8.11759675235075,1.00369854554618,101203.698290365,-7.51792990815904,0.140282696974576,101252.185514359,-6.03341922128718,-5.67526058378463,101331.442570918,0.88133365576444,-0.773519731936966,101020.199389966,-2.13053149669698,-0.332578870812228,100996.632667877,1.46581670382362,-1.0990877023281,101035.394008113,-0.423
2006-04-07 03:00:00.000,-6.9809935847732,0.402859703274569,101182.806762432,-7.62363660334267,0.13043011925297,101296.072312804,-6.23692891051043,-5.39848548486693,101306.562958738,1.08178873536402,-1.00539166232488,101044.805607225,-1.94953403304381,-0.490324367261072,101012.268102669,1.69247245183186,-0.689337262120198,101056.305281316,-0.65
2006-04-07 04:00:00.000,-6.840703696495,0.0809817520576314,101128.202521058,-7.53955173217387,0.123861734105232,101276.698011879,-6.10727782912539,-5.19738042530851,101252.688665443,1.12135511421628,-1.25476877557624,101016.178283997,-2.10894464323376,-0.840625996552042,100999.996319334,1.84286291810686,-0.158258120136448,101021.045715439,-0.793
2006-04-07 05:00:00.000,-6.91059356810996,0.018138913962896,101055.264898028,-7.10891707054511,-0.0534846648836959,101213.012657744,-5.79271454969937,-4.7304076598932,101185.996168914,0.965494185367319,-1.44273426370011,100910.707256798,-2.31817106910807,-1.27246605343088,100895.870976994,1.95298064632374,0.456899683604248,100908.81686789,-0.818
2006-04-07 06:00:00.000,-7.41104586047691,0.506575932000027,100948.066387354,-6.83203760191072,-0.309104320216502,101129.057353737,-5.21884910750326,-4.7154099944346,101109.796444157,0.849855431705181,-1.33110285166929,100827.315421547,-2.40451848296097,-1.45467307815608,100832.959605796,2.20162102911732,0.933168052417331,100833.370799464,-0.782
2006-04-07 07:00:00.000,-6.72745149577587,0.820790122473705,100843.761018303,-6.88368973705727,-0.294325453634091,101066.503345642,-4.96379779986055,-4.81221310784917,101055.259955861,0.780778217797364,-1.13108461468862,100695.891659953,-2.06936874521785,-1.35149560632374,100715.083952008,2.33878180366308,1.2050933445553,100690.884543118,-0.647
2006-04-07 08:00:00.000,-6.69174134239597,0.854510669744051,100802.069324805,-6.68729150225587,-0.459082447756521,101015.545634451,-4.97708172213361,-4.64178509127423,101019.312227236,0.498348596376794,-1.23582874165841,100609.806790429,-1.64205974845868,-1.29410509767535,100680.024354134,1.95103510342238,1.12979504937424,100592.985183141,-0.463
2006-04-07 09:00:00.000,-6.95395589721413,1.13347156079873,100816.626395289,-6.54975267727262,-1.04859501476601,101023.606474982,-4.87293577151283,-4.7222271150976,101016.852645804,0.0495653047541708,-1.30843220501008,100517.339798588,-1.66253958379558,-1.44840089141855,100600.571949676,1.37748905610196,0.774589310622584,100496.891112938,-0.262
2006-04-07 10:00:00.000,-6.24842529543686,0.530589048995576,100859.201258335,-6.80440971566955,-1.38084583015576,101051.418731783,-4.28631776393459,-5.36508159361825,101061.456209085,-1.01260615846761,-0.662462260327902,100558.288675884,-2.46485097084536,-2.34908690692766,100643.37533854,-0.0396443932474049,-0.129788446693431,100524.628638095,-0.051
2006-04-07 11:00:00.000,-6.26321950183711,-0.791665137908289,100843.304206468,-7.30531530534652,-1.46021381735759,101081.069425899,-4.29056861906197,-5.9888481342825,101110.553238444,-1.02397329493345,-0.771510940460833,100619.74888271,-3.13930176430528,-1.69301617418217,100659.398886961,-0.691012156622156,-1.43540234935588,100618.108799148,0.181
2006-04-07 12:00:00.000,-6.22138760787779,-1.41038608858084,100867.94159145,-7.6032159917731,-0.897522156368037,101148.431654662,-4.43562905028376,-6.46809171689121,101168.920997817,-0.50545699306845,-0.859036854778054,100719.741614162,-2.94003850156784,-1.18340100175797,100737.372763307,-1.58051437112315,-1.47557917823341,100723.69944576,0.383
2006-04-07 13:00:00.000,-6.29739922007216,-1.12325051940002,100954.370390681,-7.54375597573231,-0.458535082327543,101221.356334785,-4.49301559450337,-6.89893374279265,101226.62656219,-0.439877359611661,-0.412511206654789,100822.206034605,-2.3574702125924,-1.08492766997877,100837.247337323,-1.60639009171122,-1.24010571097108,100829.139651559,0.458
2006-04-07 14:00:00.000,-5.78674402673952,-1.03894915122415,101034.617003074,-7.47108262279357,-0.798996379151966,101234.131117147,-4.85593235100332,-7.29023646884869,101272.128818686,-0.661317921917418,-0.195561727232431,100884.736076963,-2.3314552866239,-0.927495782866812,100901.286086206,-1.57234309093745,-1.38245407818616,100875.569447906,0.448
2006-04-07 15:00:00.000,-5.7581759040356,-0.867280910575126,101073.628733805,-7.30531530534652,-1.2795832257948,101217.113787137,-5.10088787771851,-7.28614619645089,101248.857394366,-0.817397449544575,-0.323550441283187,100896.83628575,-1.80008658599073,-0.668140861270006,100939.154887494,-1.37915068083257,-1.28906290642449,100903.852321015,0.367
