combined_weather_SLA_wind_U_W6,combined_weather_SLA_wind_V_W6,combined_weather_SLA_pressure_W6,combined_weather_SLA_wind_U_W9,combined_weather_SLA_wind_V_W9,combined_weather_SLA_pressure_W9,combined_weather_SLA_wind_U_W10,combined_weather_SLA_wind_V_W10,combined_weather_SLA_pressure_W10,combined_weather_SLA_wind_U_OSC2_1,combined_weather_SLA_wind_V_OSC2_1,combined_weather_SLA_pressure_OSC2_1,combined_weather_SLA_wind_U_SCS_500,combined_weather_SLA_wind_V_SCS_500,combined_weather_SLA_pressure_SCS_500,combined_weather_SLA_wind_U_Singapore,combined_weather_SLA_wind_V_Singapore,combined_weather_SLA_pressure_Singapore,combined_weather_SLA_SLA
2.701049287,7.884733858,100792.7504,1.93981628,8.238006853,100530.2453,3.916769918,7.141607975,100872.2576,1.173163025,3.279647526,100995.9621,2.069772029,2.159047311,100909.917,0.306856797,4.262257343,101039.9448,-0.126588694
2.493930397,8.02881256,100888.7418,1.791466543,8.502931721,100588.3682,3.552259091,7.783780741,100887.7719,1.752012589,4.325080005,101054.9322,2.467745046,1.933562197,100983.6401,-0.199373465,4.414184292,101058.4679,-0.132358328
2.370475295,8.373681794,100973.6783,1.550623447,8.650720387,100639.7031,3.340247691,8.130090471,100908.3,1.602491025,4.469999961,101148.5243,2.914980369,1.980289989,101096.0822,-0.199178911,3.883371222,101155.521,-0.119800682
2.273037591,8.751760657,100974.3178,1.342213088,9.095181115,100649.5552,3.400822377,8.24870837,100922.5845,1.056431277,4.207422218,101191.4653,3.192288409,1.81407704,101180.6725,0.082730255,3.492777945,101200.1643,-0.088166555
2.428121686,8.966345958,100947.9446,1.956633254,9.372695388,100667.421,3.237164455,8.479808761,100900.4482,1.155019326,4.170403061,101174.6062,3.153542775,1.003083295,101177.5491,-0.358518875,3.436636813,101188.1102,-0.096006629
2.808179747,8.760446252,100888.3154,2.482764305,9.416484622,100606.9412,3.000710638,8.769536389,100822.6876,1.25273298,4.489513936,101163.0409,2.12844399,0.910254931,101162.2648,-0.372915892,3.892683732,101174.8903,-0.125020399
2.941327604,8.764533592,100843.2433,2.48516673,9.301537882,100540.1446,3.187748264,8.943372966,100776.5232,1.064082234,4.873767048,101108.4424,1.588219144,1.097479705,101077.3788,-0.026414702,3.985010617,101119.9606,-0.128191218
2.963263841,8.988826323,100784.01,2.811896515,9.774461612,100509.7397,3.601143925,8.96450604,100736.6023,0.416374055,4.131375112,100989.3402,1.65574725,1.38380503,100994.2116,1.030209648,3.922483764,101039.1362,-0.146059129
3.146405914,9.08692246,100751.1805,2.846731676,10.21399605,100482.8231,3.844505381,8.94132783,100714.1822,1.191088124,3.95173176,100940.7733,1.756209145,2.144934891,100920.2482,1.68605216,3.25757055,100992.2739,-0.162600073
3.395866842,8.974009719,100736.0143,2.703787395,10.38039514,100465.9943,3.851944377,8.904515378,100705.0061,2.732646708,3.456708147,100990.5207,1.866357448,2.758041144,100912.1533,1.959011829,1.985481683,100992.744,-0.146603674
3.682058214,8.362441611,100725.8731,2.988474744,9.78431419,100437.5221,3.942806406,8.624331719,100683.2483,2.441035938,3.101439026,101047.1482,2.525586743,2.684656559,100948.5251,1.55589534,2.784495041,101007.224,-0.142007345
3.833571294,8.278140243,100761.6872,3.255143907,10.1198492,100510.1639,4.342386788,8.76340098,100740.8119,0.623605696,2.754779011,101014.8133,3.150498475,2.770899127,100964.1605,1.587024027,3.201163346,101021.6099,-0.140424358
4.082011932,8.187707866,100801.7648,2.926011697,9.606420426,100519.7332,4.83761141,8.837025884,100775.2461,0.086945696,3.386974385,101088.1524,3.095147569,2.689360699,101047.2538,1.041493797,3.924612338,101096.3225,-0.151102346
4.386058381,8.177489519,100866.0534,2.917002604,9.002676358,100576.9605,5.120293276,8.747721603,100783.9492,0.75542076,3.462160581,101182.7591,2.51257928,2.929585451,101085.2704,0.79538262,3.663862058,101173.8748,-0.167386841
4.833455588,7.845904137,100879.0573,3.123611144,8.654551945,100621.1773,5.446546407,8.768172965,100812.802,0.748207,3.097995383,101188.016,2.148093562,3.773194568,101093.2175,0.816005375,3.371183172,101200.1079,-0.163528734
5.205351329,7.51534059,100881.4328,3.589681573,8.651815118,100594.3078,5.794053814,8.574566738,100790.6658,0.711045208,2.831973998,101192.2769,2.375585786,4.283436959,101115.5618,1.376905393,3.566213738,101213.4783,-0.129048775
5.364516584,7.038654672,100871.4438,3.765659196,8.314638013,100562.8187,5.83231151,8.556842224,100762.4279,0.761541525,2.866697393,101147.8049,2.643207419,4.876472215,101083.3853,1.124763033,3.698717452,101176.5451,-0.153158613
5.362986149,6.880781201,100813.3069,3.879774379,8.250048893,100477.9206,5.887572627,8.511849228,100685.7078,1.413840279,3.799063608,101098.7585,2.627709165,5.316466114,101025.3161,0.797522717,3.290563442,101099.3878,-0.19197256
5.028841142,7.112737693,100731.7508,3.931426514,8.136196883,100395.3794,6.151125644,8.456630551,100638.8812,0.673664816,4.527680974,101010.7369,2.448372228,5.296395117,100931.1154,0.73234703,4.253476977,101022.0236,-0.164033761
4.666128013,7.229226856,100626.5622,3.95424955,7.796830318,100341.1691,6.341882768,8.553433664,100564.4316,-0.049241343,4.50874094,100919.3951,2.57429554,5.061188114,100857.9098,0.732152476,4.720432835,100955.698,-0.127471812
4.387588816,7.358488954,100615.2637,3.72541858,7.404369305,100298.3665,6.58258744,8.447086582,100523.7539,0.589941484,5.113387174,100861.8453,2.648189,4.782703023,100776.0732,0.329035987,3.104313242,100878.1269,-0.165571211
4.366162724,7.58380352,100585.9973,3.590882786,7.355106416,100286.8645,6.625095991,8.242572962,100508.9964,1.400287155,4.502427595,100822.1323,2.662580236,4.550318504,100706.3422,-0.778950696,2.885336221,100788.9155,-0.194911777
4.460029413,7.810650838,100585.6928,3.486377303,7.699399271,100289.4572,5.913609114,7.961025878,100511.8344,1.45668564,3.724451353,100816.3588,2.679185508,4.70367347,100709.8721,-0.409297545,2.970745241,100829.008,-0.199987666
4.467681589,7.852035146,100601.1939,3.456346992,7.811061819,100362.9475,5.221782442,7.785144165,100574.9321,1.507619155,3.7606096,100834.9703,3.144133121,4.61837173,100769.1057,-0.079917131,3.050566756,100854.2257,-0.158878467
4.314127929,7.904148719,100660.4272,3.210699047,7.81215655,100380.9548,4.794571502,7.682205643,100608.5621,1.725780736,4.214596474,100902.2592,3.161291902,4.674507802,100842.9582,0.425924023,3.757253229,100935.0876,-0.179201463
4.367183014,8.04260733,100741.1915,2.831115914,8.244027873,100426.9157,4.857802972,7.873766734,100679.9373,1.932137983,4.487218174,100999.4483,2.962305393,4.802146802,100919.971,0.815227158,4.080264291,101002.7484,-0.213963023
4.253930814,8.178000436,100806.1806,2.943429278,8.161375693,100502.2916,4.957698067,8.283475686,100699.5666,1.28858318,4.561256488,101055.3195,2.721252196,5.147430682,101029.4375,0.755693545,4.115385757,101050.0808,-0.207668137
3.882035073,8.358354272,100830.1176,3.02571233,7.731146466,100542.3602,5.004988831,8.618878022,100707.7495,0.997628206,4.655095747,101095.0141,2.719314915,5.387969043,101097.1541,0.852192473,4.829256167,101109.8058,-0.22611281
3.95651625,8.529511595,100838.8884,3.031117786,8.197501812,100505.2614,5.132514485,8.745676467,100667.261,0.815316825,4.919395311,101107.9997,2.865441307,5.07718219,101114.0278,1.168732303,4.848945474,101114.2438,-0.209685307
4.200365584,8.510096735,100794.7603,3.498990034,8.676993927,100460.3847,5.323271608,9.040176079,100611.7312,0.441731513,5.061445566,101128.2159,2.897544833,4.769217821,101081.7589,1.073595255,5.128320774,101126.862,-0.205954211
4.487067101,8.443166558,100728.3703,3.06234931,9.271980149,100365.1159,5.396598859,9.219466353,100544.9914,0.114707741,5.43421987,101074.9086,3.075221242,5.136767964,101007.7401,0.53234522,5.447340759,101068.9235,-0.198670111
5.10944406,8.588267094,100693.1349,3.085172346,9.666630623,100330.7513,5.68353158,9.049038336,100537.9911,-0.036999811,5.331771504,101039.106,3.101236168,5.819181881,100936.5859,-0.439258905,5.876780506,101055.0641,-0.218852501
5.552249961,8.530022513,100642.6724,3.562053687,9.792524672,100293.4169,6.128808655,8.766127829,100517.936,0.717603171,4.578474701,100964.5864,2.996069446,5.934590117,100890.2526,-0.427196539,5.009386717,100964.1603,-0.21279848
5.357374553,8.418642523,100637.7389,3.768061621,9.997786707,100301.4777,6.056544118,8.774990086,100542.4845,0.539007969,4.613485067,100895.5636,2.841363663,4.811241473,100848.4287,-0.373305001,5.090272519,100894.0549,-0.207800602
4.750812091,8.219895661,100713.996,2.778863173,9.391853178,100326.603,5.420509919,8.84588814,100628.8537,0.820344597,5.869266709,100921.9774,4.116925299,4.500768229,100961.0741,0.781569265,6.446706119,100945.1483,-0.171179695
4.912017926,7.998157517,100751.5764,2.623906767,9.458084394,100342.2062,5.494899884,9.032677247,100626.5833,1.226501127,5.574261333,100968.9026,3.699579466,4.948288753,101018.6997,1.336438101,5.972300252,101006.1333,-0.148726004
5.267589025,8.589288929,100810.2006,3.104391745,9.622294023,100397.6893,5.276512202,9.323768299,100699.8031,2.059362471,5.703684898,101051.8518,3.025405427,5.377306326,101101.8299,1.581381952,5.516253333,101077.3858,-0.153790033
5.536435465,8.66132828,100850.1868,3.645537952,9.163601794,100413.1981,4.961948923,10.11932628,100631.1714,2.201670276,5.185416697,101124.5637,3.689339548,4.015928194,101153.7817,1.761344671,5.027479594,101127.2193,-0.152378842
5.64203549,8.479952609,100844.9487,4.794497656,9.259390744,100464.9572,5.269073206,10.19567803,100656.9497,2.120351531,4.87692372,101240.2719,4.540082978,2.556076731,101193.3139,1.779243665,4.870231211,101236.5146,-0.117491713
6.059334139,8.282738499,100845.4969,5.520029973,8.965455508,100469.4826,5.86472428,9.631220441,100651.9832,1.992689844,5.21698342,101235.1072,3.990171724,3.193644513,101146.1858,1.502976573,5.215858368,101219.7404,-0.130882356
6.988308272,8.163183832,100818.1186,5.762674887,8.491437047,100461.8932,6.207980832,9.408300595,100651.1318,1.730152711,5.35358124,101221.4023,4.273568364,3.985194479,101075.697,0.727094064,5.366454958,101197.682,-0.129680087
7.309189508,7.860209824,100750.6323,5.822134903,8.037123741,100419.8919,6.683545249,9.08994106,100612.488,1.885139245,5.038487949,101175.0489,5.020528845,4.178377831,101039.2882,0.051990677,5.408760361,101139.0853,-0.195662388
6.975044501,8.167271171,100703.2457,6.016130713,7.846093206,100361.4862,7.108630762,8.813847673,100576.2565,0.995223619,4.694984607,101078.6345,5.264349587,4.231064199,100987.3364,0.115415376,5.0995850285313296,101062.4734,-0.167942953
6.407253062,8.234712266,100655.7982,5.802314897,7.394516727,100318.9193,7.384404988,8.651600202,100519.6861,0.514306307,4.989129073,100969.1793,5.229755271,4.825981111,100980.184,0.505107619,5.115017188,100991.0892,-0.157588993
6.209826929,7.860720741,100637.1907,5.431140252,7.317885567,100303.929,7.412566904,8.732042225,100525.1729,0.617047733,5.592914396,100899.3449,5.349866737,4.557531519,100936.6784,0.960559212,5.113686829,100912.4086,-0.137376378
6.251148678,8.098808242,100586.8805,4.629931551,7.154223304,100240.6207,6.901401574,8.607288917,100495.1376,0.858380784,5.463777801,100911.5189,4.467573291,4.315111502,100892.2486,0.207439555,4.525668341,100890.6699,-0.168416745
5.891496419,7.893930371,100624.3086,3.601093091,7.676957289,100264.3319,6.256865666,8.111684245,100545.086,1.297764328,4.122192066,100911.9062,3.657236022,3.46930712,100852.4392,-0.244510061,3.77295146,100915.4551,-0.171904729
5.205351329,7.827511111,100617.7001,3.362652421,8.036576375,100316.7038,6.383859963,8.612742614,100567.1749,1.125071293,3.509223695,100930.3517,4.177257787,3.635833678,100947.8597,-0.162991813,3.554772655,100915.6807,-0.133957251
4.679901929,8.023192469,100669.3198,3.185473585,8.119775921,100383.0761,6.686733391,8.691821213,100615.5625,0.207175024,3.753435345,101020.1441,4.452905301,4.510490119,101000.4584,-0.480115306,3.84266225,101003.4253,-0.163366305
4.465641009,8.104428333,100746.8255,3.177665705,7.973081986,100429.7912,6.53476532,8.762037556,100642.0503,-0.202260488,4.082877147,101131.573,3.939525644,5.863087189,101129.1088,-1.418645202,3.701378169,101120.5435,-0.201009145
4.418197519,7.989471922,100767.5648,3.488179122,7.465126868,100470.5668,6.564521306,8.601835221,100698.0531,-0.192423543,4.188482184,101215.9793,4.193863059,6.724572037,101173.594,-2.123126286,3.397524271,101216.0734,-0.2443806
4.452377237,7.938891101,100784.7409,3.444334867,7.270264775,100484.0016,6.161221425,8.617514598,100687.5052,-0.324457205,3.972106645,101205.5207,4.23731352,6.793252482,101157.6813,-2.492973992,2.995489911,101194.9741,-0.256349493
4.796725145,7.988450087,100782.6396,3.444935474,7.553800067,100488.6212,5.394473432,8.657053898,100652.1251,-0.667875885,3.804803012,101227.8028,3.845429104,6.744643034,101182.6315,-2.939865196,2.251287326,101211.2029,-0.298785865
5.331357156,8.486594535,100780.1728,3.551843381,8.04916578,100449.1655,5.086817792,9.002000204,100595.9331,-1.131523894,3.472778478,101163.4098,3.157970847,7.047903263,101154.0959,-3.393371247,1.445356103,101135.0234,-0.294692873
6.072597911,9.003642927,100694.5054,3.317606954,8.483226565,100395.9923,5.198402739,9.177200205,100564.9992,-1.387940261,3.173468548,101108.4055,3.006586118,7.656932595,101083.2929,-3.605824531,1.596484836,101081.0528,-0.330571562
6.493977721,9.040939896,100670.9948,3.620312491,8.924950467,100337.0208,5.346651312,9.191516158,100548.2551,-1.843500114,2.967997877,101007.1216,3.192841918,8.101944244,100998.1666,-3.816526828,1.939717348,100971.4567,-0.307249779
6.687832839,8.667459289,100647.0578,3.754247678,8.756361915,100337.5394,5.277574916,9.45602044,100529.3352,-1.845467503,2.733830185,100970.8763,3.161845411,7.362453428,100969.0951,-3.746876392,2.152308648,100939.2623,-0.276265523
6.968412616,8.248507035,100643.9515,3.597489454,8.394006001,100333.2026,5.338680958,9.748474916,100538.4168,-1.662281727,2.821069129,100958.1858,3.1947792,6.699796899,100961.3698,-3.79123477,2.00357456,100953.0465,-0.31454637
7.376528654,8.168293006,100692.5563,3.589080967,8.256069912,100395.0495,4.752062951,9.78596908,100644.0842,-1.676490648,3.960914807,100966.0989,2.414331421,6.678785074,100965.3988,-3.237144152,3.016775648,100958.3119,-0.256212462
7.290314141,7.983851831,100742.0138,3.842536793,8.005376546,100419.232,5.268010492,10.18136208,100685.9916,-2.118715976,4.84937458,101028.2047,2.772451785,6.148785294,101038.1978,-3.66788735,4.135607207,101041.2424,-0.218234387
7.380099669,7.486729217,100870.317,3.70619918,7.383022053,100495.0793,5.640491672,10.29248115,100694.7894,-2.493831479,5.069193762,101085.5516,2.677801735,5.647951183,101088.2829,-2.821965296,4.612407719,101080.4698,-0.21213304
6.978105371,7.169449522,100903.9993,4.012508354,6.671446996,100513.9822,5.915734542,10.4874508,100713.2362,-2.836812962,4.379604345,101171.8025,2.678355244,5.026377478,101145.1323,-3.161851641,3.964789167,101176.9024,-0.238998494
6.932192317,7.356445284,100931.073,5.02272802,6.1093027,100552.0709,6.405645595,10.15818387,100713.047,-2.835064172,3.954601462,101184.9356,2.837765854,4.689247441,101191.1885,-3.123329892,3.505283316,101200.8789,-0.250564622
7.722406997,7.602707463,100928.8194,5.351259624,5.041392748,100580.0717,6.905121073,9.99389126,100700.5599,-2.523560913,3.934513548,101172.3558,2.974205838,4.395395492,101181.5781,-2.732859432,3.312381323,101196.0836,-0.244152388
8.003496918,7.12499971,100878.5092,5.41552449,4.234576106,100562.253,7.308420953,9.54532472,100687.9782,-2.348244693,3.867649489,101123.2725,2.291175654,4.07457314,101137.5549,-2.35367312,3.179877609,101143.6362,-0.217646816
8.247346252,6.605396731,100815.926,5.409518428,3.934072485,100498.9447,7.537435773,8.903151954,100662.4364,-2.34168673,3.57006138,101053.309,2.328260762,3.437632577,101117.7426,-1.248021089,3.496236877,101086.9764,-0.197441594
8.374372369,6.837353223,100778.4369,5.119425622,3.830620419,100455.9536,7.520963709,8.539117711,100642.6652,-2.167463504,3.500614589,101040.7476,2.950128194,2.30111234,101111.2001,-0.078166143,4.057116051,101083.9488,-0.210604543
8.102975203,7.090768245,100712.6256,4.727830365,3.917651522,100395.1438,7.409378762,8.077598642,100587.1354,-2.29512519,3.698050094,100931.6613,2.886197897,1.320142335,101028.9755,-0.591789469,3.946164147,100966.793,-0.239589316
7.607114216,7.220030343,100672.5479,4.440139984,3.885356962,100396.5579,7.278664967,7.890127824,100584.8177,-1.365424586,3.724738324,100947.2292,2.484627072,0.942243084,100985.0632,-1.19996618,3.130920414,100956.657,-0.224041589
7.152574978,6.954864221,100680.3747,3.864158617,3.999756337,100419.1377,7.203212288,7.731970624,100571.6211,-1.007578387,2.623059684,100960.8235,1.343844893,0.930639538,100954.1435,-1.870983926,3.046043537,100935.9902,-0.198966379
7.038812632,7.470890778,100688.8714,3.06715416,4.507164089,100455.3879,5.716475708,8.117819654,100629.6105,-0.373204732,2.885924397,100898.6255,0.201678941,1.409207386,100865.5057,-1.845691869,2.682589575,100885.837,-0.193806801
6.925560431,7.166894935,100770.2448,3.074361434,4.499500973,100539.7675,5.937520174,7.800823543,100682.4915,-0.378232504,2.868993155,100979.7854,-0.02498302,1.037893931,100915.4245,-2.598616971,1.979362034,100969.1624,-0.219904808
6.06443559,7.065733293,100763.1185,2.87315835,4.867877907,100574.6035,6.215419828,7.084344161,100713.3781,-0.379762696,2.452312409,101038.6079,0.201402186,0.752509435,100962.3123,-2.210481163,1.379370318,101036.0146,-0.194228924
5.872110907,7.307908133,100839.8629,2.723006794,5.382948776,100592.1394,6.364199758,6.192664778,100771.604,0.061369639,1.73316506,101148.2476,1.124378549,0.542391179,101079.2269,-1.039653445,0.117924319,101159.771,-0.181893072
5.956794985,7.537310038,100888.3763,2.983069288,5.601894947,100609.8638,6.041666125,6.210389292,100836.3572,-0.112634989,0.618572761,101281.1101,2.017465423,0.794846695,101181.7814,0.380592873,-0.13803667,101278.544,-0.218846363
5.810893501,7.793790564,100911.2474,3.165052974,5.819199023,100613.4935,5.417853135,6.91255272,100841.5129,-0.073724406,0.192421998,101291.993,2.41488493,1.213828769,101172.0415,-0.149373013,0.039965307,101277.5849,-0.232227078
5.762429721,7.901083214,100894.3149,3.240729358,5.788546559,100616.0391,4.970450633,7.522003308,100816.0657,-0.030879046,0.355134107,101297.8586,2.740625014,1.563189571,101185.9767,-1.514949575,0.62079986,101280.1988,-0.260931282
6.079739941,7.850502394,100851.8009,3.122409932,5.878314489,100588.5568,4.928473438,7.590174514,100750.7922,-0.437909971,1.483500977,101262.6647,3.113966877,2.324005822,101164.5195,-1.614366818,0.782039319,101257.896,-0.242041935
6.447554521,7.612925811,100765.3721,2.537419471,5.751873075,100558.6233,5.218062944,7.430653891,100705.621,-0.915548301,2.349290103,101206.4799,3.57282589,3.042484813,101086.2869,-1.170783036,0.833923303,101205.4485,-0.24716762
6.612331372,7.512786003,100728.0049,2.648531622,6.005850634,100518.5076,5.347714025,7.453150389,100648.7668,-1.013480554,2.817912457,101131.4438,3.816923387,2.693124011,101025.5564,-0.654825059,0.985052037,101145.6295,-0.229183638
6.548053096,7.529646277,100705.3166,2.756040136,6.381890684,100511.8138,5.500213453,7.348848443,100663.5716,-0.776956676,3.075898677,101058.363,4.218217458,2.96345526,100976.0811,-0.141396287,1.128996834,101057.9037,-0.193721883
6.677119793,7.228715939,100708.362,2.771655898,7.016834581,100513.1337,5.740918125,6.624870228,100678.1399,-0.530158655,3.239184727,101108.3133,5.328003129,3.249466975,101049.8412,-0.333421371,1.761449299,101108.527,-0.189917365
6.12208198,6.503724172,100724.8072,2.56624857,6.94512971,100485.5572,5.232940937,4.813561268,100733.5751,-0.505894191,2.834269759,101143.1014,4.393126322,3.789502253,101095.0472,-1.381874441,1.122611113,101134.9858,-0.214103402
6.256760273,6.497082246,100755.2004,2.42150247,7.005887273,100527.9355,3.805716328,6.51647801,100734.7103,-0.572348219,2.252581142,101161.8419,2.776049594,3.749360258,101126.2996,-1.04218265,0.307633452,101152.8131,-0.196127538
6.189931272,6.429130234,100789.1872,2.727211038,6.327154141,100561.6873,3.42260801,7.68765934,100705.6683,0.089131684,1.958149705,101182.1135,3.004925591,3.554922469,101113.8245,-0.489259358,-0.165442056,101218.0668,-0.168658016
5.992505138,6.514453437,100824.8186,3.428118499,5.591495004,100662.8014,4.303066378,7.333850777,100761.5765,0.972926544,2.574274748,101202.1268,3.213598508,4.02251399,101195.5686,0.694408943,0.629846298,101229.2558,-0.114303991
6.095044293,6.562479671,100872.7533,3.298988161,5.123497562,100714.9847,4.90934459,6.711447661,100825.2418,0.52632924,3.218235901,101260.0086,4.064065184,2.788774859,101260.2173,0.730596041,1.675242064,101246.7445,-0.107570007
6.260841434,6.516497107,100837.4875,3.017303843,4.465016951,100703.0113,4.808386781,6.866878012,100812.9912,0.301609696,2.681314637,101311.4344,4.864716044,1.882130266,101302.9837,0.319502826,1.408106063,101317.9971,-0.152297709
6.132795026,6.258994746,100828.3208,2.530212197,3.916009426,100671.3336,4.633570364,7.165467897,100784.5641,1.036101591,2.105939364,101259.197,5.511768138,1.820662836,101241.6248,0.383316634,1.844463674,101281.5716,-0.162637364
5.731310873,5.906972669,100786.9336,2.098376322,3.810915264,100634.1877,4.948133643,6.475575286,100793.6929,1.398756964,1.389374747,101205.613,6.019335949,2.580851869,101161.3961,-0.003846404,2.921788046,101227.5633,-0.138597229
5.672644193,5.615238843,100725.6904,1.418490078,4.168892254,100587.944,4.95557264,5.453007186,100753.4409,1.232621892,1.343459514,101153.4677,6.12256539,3.691342531,101095.731,-0.129139367,3.431847523,101164.1713,-0.129086175
5.830789158,5.464518216,100663.5031,1.090559081,4.46392222,100529.4911,4.312099445,4.9792173,100712.7632,1.381706259,2.006073731,101052.8109,6.197565868,4.571957549,100986.0982,-0.566302857,2.281087358,101050.4757,-0.19005736
5.859357281,5.727640668,100604.6352,1.003471179,4.263039108,100490.8839,4.099556689,4.457025858,100703.6344,0.975112532,2.720342585,101005.7013,6.037324994,4.983726608,100912.7447,-0.257350644,2.628843088,101014.1254,-0.266012361
5.632342734,5.926898447,100601.3158,0.961428743,3.792304839,100484.3315,3.647903331,3.960057761,100721.0407,0.710389411,3.622002988,100963.7748,5.301434694,5.066519473,100880.9378,-0.002095415,3.124268621,100970.7609,-0.2860389
6.098105163,5.847706253,100653.7577,0.337999484,4.065440188,100530.0096,3.348749402,4.281144145,100804.4772,1.01839509,4.936613524,101020.4945,4.421355284,4.487283028,100904.7237,0.08292481,3.349099219,101032.592,-0.285572513
5.792528279,5.823693136,100714.1787,-0.201344904,4.217060412,100522.4202,2.341296737,4.776748817,100827.4176,1.269565086,4.390509213,101013.4484,3.81526286,4.873022512,100931.8916,0.285066717,2.562857303,101022.08,-0.300084917
5.688458689,5.590203892,100768.3262,-0.579726824,4.878825216,100596.3348,1.232886262,4.966264771,100900.0698,1.499749599,3.860188263,101082.8954,3.583342562,4.810300645,101018.2192,0.003546659,1.176357599,101084.4565,-0.302712303
5.32778614,5.529915641,100864.7439,-0.777926878,5.642399989,100646.4911,0.731285357,5.515042985,100962.9784,1.164200475,3.489996691,101146.4584,3.85622253,4.456549313,101096.4518,-0.093535932,1.303273807,101136.2458,-0.285961339
4.887530964,5.465029133,100913.0137,-0.444590424,6.110397431,100677.7446,0.665928459,6.017464777,100985.493,0.819251603,3.315231833,101197.7921,4.222092021,3.813650172,101205.4748,-0.241008084,1.894485157,101209.0403,-0.295891496
4.130985857,5.795081762,100914.9932,0.035293948,6.021724231,100739.2615,0.521399385,6.104723922,100991.5,0.694650299,3.327858522,101179.6049,4.548939123,4.044780253,101172.9656,0.396546325,2.683121718,101196.1024,-0.343901108
4.00498003,6.56861068,100900.2534,0.136796399,6.173891821,100740.4871,0.49323747,6.461941045,100962.5054,0.480642095,3.669640043,101206.0741,4.515451825,3.899265521,101188.675,0.495574459,3.217127649,101210.4883,-0.362670026
3.89682928,7.061135037,100826.4935,-0.04939153,6.861382799,100715.5032,0.694621732,6.730535599,100921.7331,0.541193957,3.909260169,101156.419,4.137681889,4.307584878,101123.823,0.247712293,3.261561625,101160.7488,-0.361414551
4.10598875,7.450965,100751.82,-0.013355156,7.554894798,100608.8267,1.044254566,7.137517702,100838.5803,0.575513965,4.217466176,101084.4633,3.984913388,4.849815421,101038.6783,-0.041006273,3.634860241,101085.5096,-0.372254719
4.389629396,7.06062412,100684.1814,0.100760026,7.684073039,100551.1752,1.00599687,7.019581515,100776.6651,0.319534796,4.061928321,100988.6392,4.216833685,5.268170276,100927.2158,-0.340814434,3.541469069,100975.3869,-0.330555617
4.549814942,6.670283239,100668.9848,0.55001348,7.563652645,100530.9996,0.210024247,6.782345716,100770.9891,-0.286202419,3.836369736,100957.8169,4.580765894,5.804442243,100871.2165,-0.711051249,3.004270277,100940.5975,-0.266450245
4.817130947,6.492994907,100647.1797,0.784850514,7.547779047,100524.1643,-1.025911881,6.875740269,100773.4487,-0.571473824,3.816568791,100948.5389,5.018591563,5.935217336,100878.4428,-0.803269982,2.641880602,100949.6239,-0.230355989
4.830904863,5.947335142,100677.6338,0.734399591,7.26369639,100492.3924,-0.648648489,6.3351426,100781.868,-0.539558402,3.850431276,100916.1856,4.049673948,4.485714981,100951.3897,-0.678755236,3.090743585,100929.2016,-0.196341332
4.016203221,6.484309312,100689.8154,0.542806206,7.170644267,100538.8247,-0.834092044,6.833474121,100804.0516,-0.537153816,3.524433116,100990.8342,3.415906071,3.865082103,100984.0097,-0.630700327,3.371449243,100985.2972,-0.204037026
3.177524762,6.959462478,100743.6888,0.957825106,6.668162803,100611.7022,-0.856409033,7.138881126,100844.4454,-1.13939345,3.932217786,101064.0073,3.975503734,3.117437444,101023.0983,-0.879340709,3.297481307,101052.2622,-0.185084996
2.970916017,7.337541341,100795.5521,0.900767515,6.611784164,100653.7977,-0.80911827,7.271814979,100862.3247,-1.467510216,4.092921104,101130.2818,3.373562627,3.653395801,101067.6759,-1.253079501,3.355484941,101120.4871,-0.179579173
2.894904405,7.65993021,100833.9852,0.782448089,6.739867674,100677.7446,-0.585948376,7.72719864,100844.2562,-1.641296245,4.269981724,101149.2806,3.240166943,4.11251987,101088.708,-1.537128764,3.883637294,101150.8009,-0.175397544
2.755124662,7.561323155,100832.2494,0.614878953,6.808835718,100713.9948,-0.147047584,8.112365957,100860.48,-1.750595634,4.785380223,101098.0945,3.332049448,4.048543565,101051.5045,-1.659308859,4.130019701,101108.1321,-0.178533431
3.287716092,7.800943407,100806.6984,0.341603121,7.066644835,100673.172,0.337549901,8.157358954,100833.7084,-1.611348212,4.793702359,101068.3051,3.498655676,4.253957681,101044.0934,-1.786741919,3.831221166,101074.7531,-0.198373878
3.830510424,8.300620608,100759.0681,0.161421254,6.860835434,100648.5653,1.185595499,7.731970624,100794.0713,-1.712340847,4.540881603,101015.0162,3.123099776,4.771413087,100979.9068,-1.534405004,3.929401629,101033.8896,-0.201234919
4.558997552,8.574472325,100709.1843,0.357819489,6.495742693,100582.193,2.225992291,6.914597857,100738.9199,-1.571563234,4.299539656,100966.6707,2.864334289,4.652241539,100952.092,-1.114945955,3.91716233,100978.4334,-0.212849014
4.856412116,7.891886702,100642.1852,0.649113507,6.119702643,100537.1748,2.755755111,5.939749602,100716.1688,-1.485653914,4.229805895,100870.57,2.72512676,4.993448497,100855.8768,-1.228371106,3.756721086,100873.3128,-0.205824005
4.368713449,7.040698342,100600.5544,0.496559527,5.890356528,100512.568,2.614945535,5.227360493,100710.824,-1.695945939,4.127357529,100800.0162,3.252067388,5.194472082,100784.6857,-1.423509059,3.974367748,100801.3645,-0.215266588
